Order ID,Date,Customer ID,Product Category,Product Name,Quantity Sold,Unit Price,Payment Method,Shipping Region,Order Status,Total Sales
ORD100648,2024-06-24 12:06:11.610782,CUST6764,Sports & Outdoors,Product 16,6,132.84,PAYPAL,Africa,Cancelled,797.04
ORD100649,2024-09-29 12:06:11.610782,CUST7084,CLOTHING,,6,45.68,creditcard,South America,Pending,274.08
ORD100650,2025-01-27 12:06:11.610782,CUST8163,electronics,Product 3,6,105.71,Bank Transfer,North America,Pending,634.26
ORD100651,2025-01-05 12:06:11.610782,CUST5592,CLOTHING,Product 25,4,369.21,Bank Transfer,South America,Pending,1476.84
ORD100652,2024-11-23 12:06:11.610782,CUST4852,CLOTHING,Product 45,7,352.37,,Asia,Completed,2466.59
ORD100653,2025-02-22 12:06:11.610782,CUST4683,electronics,Product 14,2,266.11,Gift Card,South America,Cancelled,532.22
ORD100654,2024-07-20 12:06:11.610782,CUST7439,CLOTHING,Product 39,4,283.75,PAYPAL,Asia,Pending,1135.0
ORD100655,2025-01-07 12:06:11.610782,CUST7183,Beauty & Health,Product 15,1,432.89,Bank Transfer,Africa,Pending,432.89
ORD100656,2024-11-01 12:06:11.610782,CUST6098,Sports & Outdoors,Product 21,6,44.04,PAYPAL,Europe,Pending,264.24
ORD100657,2024-09-29 12:06:11.610782,CUST5217,Sports & Outdoors,Product 44,5,261.04,Gift Card,Europe,Cancelled,1305.2
ORD100658,2024-03-13 12:06:11.610782,CUST5080,Beauty & Health,Product 45,2,369.08,PAYPAL,North America,Completed,738.16
ORD100659,2024-09-18 12:06:11.610782,CUST7815,Sports & Outdoors,Product 40,3,170.75,,Africa,Pending,512.25
ORD100660,2024-04-02 12:06:11.610782,,CLOTHING,Product 10,5,270.85,Bank Transfer,Europe,Cancelled,1354.25
ORD100661,2024-11-06 12:06:11.610782,CUST2060,CLOTHING,Product 10,6,100.74,PAYPAL,North America,Cancelled,604.44
ORD100662,2024-10-17 12:06:11.610782,CUST2064,Beauty & Health,Product 22,9,443.22,Gift Card,South America,Cancelled,3988.98
ORD100663,2024-11-21 12:06:11.610782,CUST3647,Sports & Outdoors,Product 12,2,145.25,Gift Card,Europe,Cancelled,290.5
ORD100664,2024-09-01 12:06:11.610782,CUST8866,Sports & Outdoors,Product 23,3,260.2,PAYPAL,North America,Pending,780.6
ORD100665,2024-04-22 12:06:11.610782,CUST8096,electronics,Product 41,9,415.5,Bank Transfer,Asia,Pending,3739.5
ORD100666,2024-07-25 12:06:11.610782,,Beauty & Health,Product 41,7,323.11,Gift Card,Europe,Pending,2261.77
ORD100667,2024-06-03 12:06:11.610782,CUST4158,electronics,Product 25,1,38.23,Gift Card,South America,Cancelled,38.23
ORD100668,2024-04-17 12:06:11.610782,CUST2202,electronics,Product 48,4,53.64,creditcard,North America,Cancelled,214.56
ORD100669,2024-12-01 12:06:11.610782,CUST9497,,Product 45,7,123.03,Gift Card,South America,Completed,861.21
ORD100670,2024-03-10 12:06:11.610782,CUST7557,CLOTHING,Product 40,1,153.01,Bank Transfer,South America,Pending,153.01
ORD100671,2024-12-03 12:06:11.610782,CUST5762,Beauty & Health,Product 47,3,286.27,,South America,Cancelled,858.81
ORD100672,2024-10-09 12:06:11.610782,CUST4471,Beauty & Health,Product 12,7,37.14,Gift Card,Africa,Cancelled,259.98
ORD100673,2024-05-25 12:06:11.610782,CUST9017,,Product 33,6,493.91,Gift Card,Europe,Cancelled,2963.46
ORD100674,2024-06-03 12:06:11.610782,CUST6403,Beauty & Health,,10,417.16,creditcard,Asia,Cancelled,4171.6
ORD100675,2024-12-12 12:06:11.610782,CUST7453,Sports & Outdoors,Product 3,3,393.47,Bank Transfer,Africa,,1180.41
ORD100676,2024-06-04 12:06:11.610782,CUST6190,CLOTHING,Product 24,5,393.91,Gift Card,Europe,Cancelled,1969.55
ORD100677,2024-07-25 12:06:11.610782,CUST2488,electronics,Product 22,1,379.36,creditcard,North America,,379.36
ORD100678,2024-11-07 12:06:11.610782,CUST2717,electronics,Product 14,2,299.0,PAYPAL,South America,Pending,598.0
ORD100679,2024-11-10 12:06:11.610782,CUST5503,Sports & Outdoors,Product 11,10,85.9,Bank Transfer,North America,Pending,859.0
ORD100680,2024-05-10 12:06:11.610782,CUST5145,Sports & Outdoors,Product 6,6,294.68,,North America,Pending,1768.08
ORD100681,2025-02-22 12:06:11.610782,CUST9507,Beauty & Health,Product 37,4,51.93,,South America,Completed,207.72
ORD100682,2024-03-23 12:06:11.610782,CUST4355,Sports & Outdoors,Product 46,7,218.81,Gift Card,North America,Cancelled,1531.67
ORD100683,2025-01-09 12:06:11.610782,CUST2505,electronics,Product 42,9,333.97,PAYPAL,Europe,,3005.73
ORD100684,2024-05-07 12:06:11.610782,CUST5416,electronics,Product 18,9,215.21,Gift Card,Asia,Pending,1936.89
ORD100685,2025-01-31 12:06:11.610782,CUST7702,electronics,,6,181.45,Bank Transfer,Asia,Completed,1088.7
ORD100686,2024-06-03 12:06:11.610782,CUST5045,home-kitchen,Product 22,8,396.55,creditcard,Asia,Cancelled,3172.4
ORD100687,2024-07-15 12:06:11.610782,CUST1339,Beauty & Health,Product 23,4,14.08,Bank Transfer,Africa,Cancelled,56.32
ORD100688,2024-06-13 12:06:11.610782,CUST5203,home-kitchen,Product 32,4,13.69,Bank Transfer,South America,Pending,54.76
ORD100689,2024-07-13 12:06:11.610782,CUST1591,Beauty & Health,,2,412.31,PAYPAL,South America,Pending,824.62
ORD100690,2024-11-07 12:06:11.610782,CUST2062,Sports & Outdoors,Product 45,6,412.64,PAYPAL,Europe,Pending,2475.84
ORD100691,2024-07-24 12:06:11.610782,CUST6494,CLOTHING,Product 21,7,208.89,PAYPAL,Asia,Pending,1462.23
ORD100692,2025-02-21 12:06:11.610782,CUST8375,CLOTHING,Product 47,5,243.66,PAYPAL,North America,Pending,1218.3
ORD100693,2025-01-27 12:06:11.610782,CUST4863,Beauty & Health,Product 49,4,12.5,PAYPAL,Africa,,50.0
ORD100694,2024-07-31 12:06:11.610782,CUST3709,Beauty & Health,Product 10,6,208.28,Gift Card,North America,Completed,1249.68
ORD100695,2024-02-25 12:06:11.610782,CUST7344,electronics,Product 38,7,130.42,Gift Card,North America,Completed,912.94
ORD100696,2024-10-05 12:06:11.610782,CUST5128,home-kitchen,Product 47,10,297.38,PAYPAL,Europe,Pending,2973.8
ORD100697,2024-09-19 12:06:11.610782,CUST8043,Beauty & Health,Product 20,5,28.92,Gift Card,Asia,Pending,144.6
ORD100698,2024-04-12 12:06:11.610782,CUST1693,electronics,Product 27,5,113.49,Bank Transfer,,Cancelled,567.45
ORD100699,2024-04-15 12:06:11.610782,CUST9827,CLOTHING,Product 16,6,472.12,creditcard,North America,Completed,2832.72
ORD100700,2024-05-18 12:06:11.610782,CUST8696,CLOTHING,Product 29,5,450.53,creditcard,North America,Cancelled,2252.65
ORD100701,2024-03-17 12:06:11.610782,CUST4293,Sports & Outdoors,Product 50,2,338.14,PAYPAL,South America,Pending,676.28
ORD100702,2024-10-31 12:06:11.610782,CUST9262,Sports & Outdoors,Product 39,7,135.92,Gift Card,North America,Pending,951.44
ORD100703,2024-12-02 12:06:11.610782,CUST9457,electronics,Product 1,5,56.68,Gift Card,Europe,Cancelled,283.4
ORD100704,2024-12-14 12:06:11.610782,CUST8157,Sports & Outdoors,Product 9,7,143.92,Gift Card,Africa,Pending,1007.44
ORD100705,2024-09-17 12:06:11.610782,CUST8738,CLOTHING,Product 18,8,303.61,PAYPAL,South America,Pending,2428.88
ORD100706,2024-08-01 12:06:11.610782,CUST7648,CLOTHING,Product 50,5,53.03,PAYPAL,South America,Cancelled,265.15
ORD100707,2024-10-23 12:06:11.610782,CUST1503,Sports & Outdoors,Product 13,10,452.42,Gift Card,Africa,Completed,4524.2
ORD100708,2024-05-09 12:06:11.610782,CUST9499,CLOTHING,Product 11,4,328.74,Gift Card,Africa,Completed,1314.96
ORD100709,2024-06-17 12:06:11.610782,CUST9621,Beauty & Health,Product 4,10,485.51,creditcard,South America,Cancelled,4855.1
ORD100710,2024-06-16 12:06:11.610782,CUST5487,electronics,Product 29,3,62.47,creditcard,Africa,Completed,187.41
ORD100711,2024-06-24 12:06:11.610782,CUST8379,home-kitchen,Product 3,6,83.41,Bank Transfer,Europe,,500.46
ORD100712,2024-11-17 12:06:11.610782,CUST5733,Beauty & Health,Product 28,1,265.75,creditcard,Europe,Completed,265.75
ORD100713,2024-03-12 12:06:11.610782,CUST2932,Sports & Outdoors,Product 39,5,308.6,Gift Card,Europe,Cancelled,1543.0
ORD100714,2024-03-05 12:06:11.610782,CUST4886,electronics,Product 15,6,165.59,,Africa,Completed,993.54
ORD100715,2024-05-19 12:06:11.610782,CUST7206,electronics,Product 37,10,467.6,PAYPAL,Asia,Cancelled,4676.0
ORD100716,2024-03-19 12:06:11.610782,CUST9539,home-kitchen,Product 4,7,86.18,Gift Card,North America,Cancelled,603.26
ORD100717,2024-12-24 12:06:11.610782,CUST1903,home-kitchen,Product 25,6,113.21,Gift Card,North America,Pending,679.26
ORD100718,2024-12-26 12:06:11.610782,CUST1248,,Product 1,6,242.83,Gift Card,Asia,Cancelled,1456.98
ORD100719,2024-12-25 12:06:11.610782,CUST5828,Sports & Outdoors,Product 48,1,244.26,PAYPAL,South America,Cancelled,244.26
ORD100720,2024-05-31 12:06:11.610782,CUST6531,CLOTHING,Product 14,8,62.52,Gift Card,Africa,Cancelled,500.16
ORD100721,2024-06-11 12:06:11.610782,CUST3078,home-kitchen,Product 39,1,406.7,PAYPAL,Africa,Cancelled,406.7
ORD100722,2024-09-22 12:06:11.610782,CUST8437,home-kitchen,Product 45,6,458.42,creditcard,Asia,Cancelled,2750.52
ORD100723,2024-08-10 12:06:11.610782,CUST6071,Sports & Outdoors,Product 49,5,170.76,Gift Card,Asia,Completed,853.8
ORD100724,2025-01-22 12:06:11.610782,CUST7051,Sports & Outdoors,Product 13,7,29.68,Gift Card,North America,Completed,207.76
ORD100725,2024-07-07 12:06:11.610782,CUST1735,Beauty & Health,Product 16,5,493.42,Bank Transfer,South America,Cancelled,2467.1
ORD100726,2024-12-21 12:06:11.610782,CUST1236,home-kitchen,Product 47,2,360.38,Bank Transfer,Africa,Cancelled,720.76
ORD100727,2025-02-20 12:06:11.610782,CUST5279,,Product 13,2,309.03,,South America,Cancelled,618.06
ORD100728,2024-11-07 12:06:11.610782,CUST1132,home-kitchen,Product 3,7,138.22,Bank Transfer,South America,Pending,967.54
ORD100729,2024-04-02 12:06:11.610782,CUST6773,electronics,Product 49,2,229.76,creditcard,North America,,459.52
ORD100730,2024-11-16 12:06:11.610782,CUST5165,Sports & Outdoors,Product 37,7,207.56,creditcard,South America,Pending,1452.92
ORD100731,2024-05-29 12:06:11.610782,CUST8079,home-kitchen,Product 47,3,229.73,Gift Card,Asia,Cancelled,689.19
ORD100732,2024-07-06 12:06:11.610782,CUST4547,electronics,Product 41,4,439.24,PAYPAL,Europe,Pending,1756.96
ORD100733,2024-04-21 12:06:11.610782,CUST3013,home-kitchen,Product 12,2,310.65,creditcard,North America,Pending,621.3
ORD100734,2024-10-09 12:06:11.610782,CUST8265,electronics,Product 2,10,173.39,,Europe,Pending,1733.9
ORD100735,2024-08-31 12:06:11.610782,CUST7671,electronics,Product 40,3,483.78,creditcard,Africa,Pending,1451.34
ORD100736,2024-05-07 12:06:11.610782,CUST9744,Sports & Outdoors,Product 6,10,372.47,Bank Transfer,South America,Cancelled,3724.7
ORD100737,2024-06-27 12:06:11.610782,CUST6425,home-kitchen,Product 3,1,490.56,PAYPAL,Europe,Completed,490.56
ORD100738,2024-10-02 12:06:11.610782,CUST8629,Sports & Outdoors,Product 37,2,498.23,Gift Card,Asia,Cancelled,996.46
ORD100739,2024-09-18 12:06:11.610782,CUST4006,home-kitchen,Product 47,10,106.72,Gift Card,Asia,Pending,1067.2
ORD100740,2024-10-27 12:06:11.610782,CUST4189,Beauty & Health,Product 17,7,318.12,Bank Transfer,Asia,Pending,2226.84
ORD100741,2024-12-09 12:06:11.610782,CUST6745,,Product 25,2,129.35,creditcard,Asia,Completed,258.7
ORD100742,2024-12-09 12:06:11.610782,CUST5426,Beauty & Health,,4,381.11,PAYPAL,North America,Completed,1524.44
ORD100743,2024-05-16 12:06:11.610782,,CLOTHING,Product 20,7,424.62,Bank Transfer,North America,Completed,2972.34
ORD100744,2024-05-05 12:06:11.610782,,electronics,Product 12,6,42.86,Bank Transfer,Asia,Pending,257.16
ORD100745,2024-05-23 12:06:11.610782,,home-kitchen,Product 13,4,187.17,Bank Transfer,Asia,Cancelled,748.68
ORD100746,2024-08-17 12:06:11.610782,CUST3149,electronics,Product 17,3,127.55,PAYPAL,South America,Cancelled,382.65
ORD100747,2024-07-24 12:06:11.610782,CUST2714,CLOTHING,Product 30,2,165.33,Bank Transfer,North America,Cancelled,330.66
ORD100748,2024-10-10 12:06:11.610782,CUST4970,home-kitchen,Product 45,1,234.03,PAYPAL,South America,Pending,234.03
ORD100749,2024-05-17 12:06:11.610782,CUST9273,Beauty & Health,Product 27,6,143.6,Bank Transfer,South America,Pending,861.6
ORD100750,2024-04-17 12:06:11.610782,CUST9549,home-kitchen,Product 1,5,187.31,Bank Transfer,Asia,,936.55
ORD100751,2024-07-06 12:06:11.610782,CUST5325,Sports & Outdoors,Product 23,5,356.77,PAYPAL,Africa,Completed,1783.85
ORD100752,2024-06-21 12:06:11.610782,CUST2231,Sports & Outdoors,Product 44,5,20.42,PAYPAL,South America,Cancelled,102.1
ORD100753,2024-12-15 12:06:11.610782,CUST7706,electronics,Product 30,6,338.82,Gift Card,Europe,Completed,2032.92
ORD100754,2025-01-18 12:06:11.610782,CUST9258,Sports & Outdoors,Product 44,7,476.15,Bank Transfer,North America,Cancelled,3333.05
ORD100755,2024-03-06 12:06:11.610782,CUST7967,electronics,Product 7,4,224.34,Bank Transfer,Europe,Cancelled,897.36
ORD100756,2024-03-30 12:06:11.610782,CUST1182,Beauty & Health,Product 26,3,489.14,PAYPAL,South America,,1467.42
ORD100757,2024-12-23 12:06:11.610782,CUST5843,Beauty & Health,Product 24,8,349.84,PAYPAL,Asia,Cancelled,2798.72
ORD100758,2024-06-23 12:06:11.610782,CUST5548,CLOTHING,Product 26,10,358.89,creditcard,Africa,Completed,3588.9
ORD100759,2024-09-23 12:06:11.610782,CUST7661,Beauty & Health,,2,43.12,creditcard,North America,Completed,86.24
ORD100760,2024-11-02 12:06:11.610782,CUST1118,electronics,Product 13,5,223.83,Gift Card,South America,Completed,1119.15
ORD100761,2024-08-01 12:06:11.610782,CUST7219,Sports & Outdoors,Product 50,9,186.95,Gift Card,South America,Completed,1682.55
ORD100762,2024-05-20 12:06:11.610782,CUST2405,home-kitchen,Product 34,10,319.17,Bank Transfer,Asia,Pending,3191.7
ORD100763,2024-06-14 12:06:11.610782,CUST2914,electronics,Product 19,1,341.16,Bank Transfer,Africa,Completed,341.16
ORD100764,2024-12-30 12:06:11.610782,CUST2560,Sports & Outdoors,Product 30,5,302.26,creditcard,,Completed,1511.3
ORD100765,2024-09-07 12:06:11.610782,CUST2553,CLOTHING,Product 49,1,310.26,Bank Transfer,South America,Cancelled,310.26
ORD100766,2024-12-08 12:06:11.610782,CUST8844,electronics,Product 43,9,345.28,Gift Card,Africa,Cancelled,3107.52
ORD100767,2024-10-22 12:06:11.610782,CUST5971,home-kitchen,Product 28,2,40.31,PAYPAL,South America,Completed,80.62
ORD100768,2024-07-02 12:06:11.610782,CUST4765,CLOTHING,Product 49,5,294.88,Gift Card,North America,Cancelled,1474.4
ORD100769,2025-02-21 12:06:11.610782,CUST3901,Sports & Outdoors,Product 36,2,202.79,PAYPAL,Africa,Pending,405.58
ORD100770,2024-04-14 12:06:11.610782,CUST3717,electronics,Product 28,8,328.34,PAYPAL,Asia,Pending,2626.72
ORD100771,2024-05-03 12:06:11.610782,CUST6936,Sports & Outdoors,Product 9,6,19.79,Bank Transfer,,Cancelled,118.74
ORD100772,2025-01-02 12:06:11.610782,CUST9611,,Product 1,8,66.0,Bank Transfer,Africa,Pending,528.0
ORD100773,2024-06-04 12:06:11.610782,CUST1621,home-kitchen,Product 40,5,365.82,Bank Transfer,North America,Cancelled,1829.1
ORD100774,2024-11-16 12:06:11.610782,CUST4015,CLOTHING,,3,418.92,creditcard,North America,Cancelled,1256.76
ORD100775,2024-08-01 12:06:11.610782,CUST3761,Beauty & Health,,8,334.21,PAYPAL,Europe,,2673.68
ORD100776,2024-10-29 12:06:11.610782,CUST3417,home-kitchen,Product 12,4,476.11,Bank Transfer,North America,Cancelled,1904.44
ORD100777,2024-06-06 12:06:11.610782,CUST5563,Beauty & Health,Product 32,3,426.72,creditcard,Asia,Cancelled,1280.16
ORD100778,2024-12-24 12:06:11.610782,,home-kitchen,Product 22,4,67.23,Bank Transfer,North America,Cancelled,268.92
ORD100779,2024-08-10 12:06:11.610782,CUST8581,,,10,372.92,Bank Transfer,North America,Completed,3729.2
ORD100780,2025-02-01 12:06:11.610782,CUST7420,CLOTHING,Product 28,4,245.09,Bank Transfer,Asia,Cancelled,980.36
ORD100781,2024-10-18 12:06:11.610782,CUST8190,home-kitchen,Product 4,9,37.4,Bank Transfer,North America,Completed,336.6
ORD100782,2024-07-29 12:06:11.610782,CUST5033,,Product 34,10,241.46,Bank Transfer,,Pending,2414.6
ORD100783,2024-09-28 12:06:11.610782,CUST8475,Beauty & Health,Product 26,4,215.83,creditcard,Africa,Cancelled,863.32
ORD100784,2025-02-09 12:06:11.610782,CUST7330,CLOTHING,Product 35,7,39.7,PAYPAL,North America,Pending,277.9
ORD100785,2024-03-13 12:06:11.610782,CUST2218,Sports & Outdoors,Product 25,7,129.75,PAYPAL,Asia,Pending,908.25
ORD100786,2025-02-18 12:06:11.610782,CUST2502,CLOTHING,,5,209.12,Bank Transfer,Europe,Pending,1045.6
ORD100787,2024-11-11 12:06:11.610782,CUST3665,CLOTHING,Product 13,2,149.77,Bank Transfer,Europe,Cancelled,299.54
ORD100788,2024-08-15 12:06:11.610782,CUST4403,,Product 27,1,414.69,Bank Transfer,North America,Pending,414.69
ORD100789,2024-03-01 12:06:11.610782,CUST4157,home-kitchen,Product 10,5,260.84,Gift Card,Africa,Cancelled,1304.2
ORD100790,2025-02-02 12:06:11.610782,CUST7949,,Product 11,1,412.49,Bank Transfer,Africa,Cancelled,412.49
ORD100791,2025-02-01 12:06:11.610782,CUST6490,electronics,Product 48,10,95.59,Bank Transfer,South America,Pending,955.9
ORD100792,2024-07-06 12:06:11.610782,,Sports & Outdoors,Product 50,9,369.04,,North America,Completed,3321.36
ORD100793,2024-09-15 12:06:11.610782,CUST3265,CLOTHING,Product 8,10,203.64,Bank Transfer,North America,Completed,2036.4
ORD100794,2024-03-18 12:06:11.610782,CUST5000,CLOTHING,Product 28,8,365.79,creditcard,South America,Completed,2926.32
ORD100795,2024-04-05 12:06:11.610782,CUST2871,home-kitchen,Product 11,5,453.12,creditcard,Europe,Completed,2265.6
ORD100796,2024-08-26 12:06:11.610782,CUST9010,home-kitchen,Product 10,6,491.14,Bank Transfer,South America,Completed,2946.84
ORD100797,2024-06-22 12:06:11.610782,CUST1941,Sports & Outdoors,Product 14,1,174.15,creditcard,Africa,,174.15
ORD100798,2024-04-06 12:06:11.610782,CUST5362,Beauty & Health,Product 22,1,183.49,creditcard,North America,Cancelled,183.49
ORD100799,2024-11-23 12:06:11.610782,CUST2455,Beauty & Health,Product 49,1,421.15,creditcard,Africa,Pending,421.15
ORD100800,2024-04-04 12:06:11.610782,CUST6951,electronics,Product 38,4,289.81,Gift Card,South America,Completed,1159.24
ORD100801,2024-06-05 12:06:11.610782,CUST7777,Beauty & Health,Product 30,7,267.64,creditcard,Asia,Cancelled,1873.48
ORD100802,2025-01-06 12:06:11.610782,CUST5351,CLOTHING,Product 40,6,278.37,Bank Transfer,North America,Pending,1670.22
ORD100803,2024-10-19 12:06:11.610782,CUST1944,electronics,Product 46,10,104.55,creditcard,South America,Cancelled,1045.5
ORD100804,2024-03-07 12:06:11.610782,CUST4407,Sports & Outdoors,Product 2,10,205.58,PAYPAL,Africa,Cancelled,2055.8
ORD100805,2024-09-17 12:06:11.610782,CUST9738,electronics,Product 40,6,306.77,Bank Transfer,North America,Completed,1840.62
ORD100806,2024-12-10 12:06:11.610782,CUST7615,Beauty & Health,Product 50,10,436.99,creditcard,Europe,Pending,4369.9
ORD100807,2024-08-09 12:06:11.610782,CUST9711,Sports & Outdoors,Product 14,6,284.18,Gift Card,Africa,Cancelled,1705.08
ORD100808,2024-12-10 12:06:11.610782,CUST1550,home-kitchen,Product 4,2,425.77,Gift Card,Africa,Completed,851.54
ORD100809,2024-03-05 12:06:11.610782,CUST7105,CLOTHING,Product 16,8,412.56,PAYPAL,Asia,Pending,3300.48
ORD100810,2024-08-04 12:06:11.610782,CUST1901,Sports & Outdoors,Product 33,4,125.12,,Europe,Cancelled,500.48
ORD100811,2024-03-09 12:06:11.610782,CUST5609,electronics,Product 11,8,196.33,Bank Transfer,Asia,Pending,1570.64
ORD100812,2024-05-04 12:06:11.610782,CUST8199,electronics,Product 47,6,216.66,creditcard,Africa,Completed,1299.96
ORD100813,2024-08-19 12:06:11.610782,CUST8821,electronics,Product 4,7,14.77,PAYPAL,Europe,Cancelled,103.39
ORD100814,2025-01-25 12:06:11.610782,CUST3358,electronics,Product 17,7,37.73,Bank Transfer,South America,Completed,264.11
ORD100815,2024-07-01 12:06:11.610782,CUST9436,CLOTHING,,1,181.42,Gift Card,,Cancelled,181.42
ORD100816,2024-11-10 12:06:11.610782,CUST1962,Sports & Outdoors,Product 9,6,357.9,Bank Transfer,Asia,Cancelled,2147.4
ORD100817,2024-05-01 12:06:11.610782,CUST2665,CLOTHING,Product 19,7,169.26,PAYPAL,Africa,Completed,1184.82
ORD100818,2024-07-14 12:06:11.610782,CUST2630,electronics,Product 14,10,413.47,Gift Card,Europe,Pending,4134.7
ORD100819,2024-09-16 12:06:11.610782,CUST2501,CLOTHING,Product 26,6,366.47,Gift Card,Africa,Cancelled,2198.82
ORD100820,2024-07-22 12:06:11.610782,CUST4160,Beauty & Health,Product 9,10,161.21,creditcard,,Pending,1612.1
ORD100821,2024-12-22 12:06:11.610782,CUST7077,home-kitchen,Product 21,2,262.28,creditcard,Asia,Cancelled,524.56
ORD100822,2024-06-06 12:06:11.610782,,Sports & Outdoors,Product 15,9,98.94,PAYPAL,Africa,Pending,890.46
ORD100823,2024-08-27 12:06:11.610782,CUST8812,Sports & Outdoors,Product 14,3,494.19,PAYPAL,South America,,1482.57
ORD100824,2024-09-28 12:06:11.610782,CUST6586,CLOTHING,Product 49,3,406.04,Bank Transfer,Africa,Completed,1218.12
ORD100825,2024-05-13 12:06:11.610782,CUST3623,CLOTHING,Product 50,7,220.73,creditcard,South America,Completed,1545.11
ORD100826,2024-04-05 12:06:11.610782,CUST9996,electronics,Product 35,9,144.5,Bank Transfer,Europe,Cancelled,1300.5
ORD100827,2024-05-20 12:06:11.610782,CUST8813,Beauty & Health,Product 19,10,91.03,Gift Card,Asia,Pending,910.3
ORD100828,2024-11-21 12:06:11.610782,CUST8518,electronics,Product 22,1,441.98,PAYPAL,Asia,Completed,441.98
ORD100829,2024-04-22 12:06:11.610782,CUST1622,Beauty & Health,Product 40,4,122.26,Bank Transfer,South America,Completed,489.04
ORD100830,2025-01-26 12:06:11.610782,CUST8109,home-kitchen,Product 12,5,298.19,creditcard,Asia,Pending,1490.95
ORD100831,2025-02-08 12:06:11.610782,CUST9139,,Product 28,6,117.97,Bank Transfer,South America,Pending,707.82
ORD100832,2024-08-14 12:06:11.610782,CUST7643,electronics,Product 36,6,202.26,Bank Transfer,Africa,Cancelled,1213.56
ORD100833,2024-06-27 12:06:11.610782,CUST9466,Sports & Outdoors,Product 38,6,86.68,creditcard,Asia,Pending,520.08
ORD100834,2024-06-04 12:06:11.610782,CUST8494,Sports & Outdoors,Product 7,8,387.17,Gift Card,North America,Completed,3097.36
ORD100835,2024-04-27 12:06:11.610782,CUST6866,CLOTHING,Product 6,6,486.03,creditcard,Europe,Completed,2916.18
ORD100836,2024-11-16 12:06:11.610782,CUST9373,electronics,Product 24,8,178.88,Gift Card,Europe,Pending,1431.04
ORD100837,2024-09-30 12:06:11.610782,CUST9371,home-kitchen,Product 49,2,396.4,Bank Transfer,Europe,Cancelled,792.8
ORD100838,2024-10-08 12:06:11.610782,CUST7089,home-kitchen,Product 25,8,256.46,PAYPAL,South America,,2051.68
ORD100839,2024-07-22 12:06:11.610782,CUST5098,electronics,Product 13,6,10.7,Gift Card,Asia,Pending,64.2
ORD100840,2024-07-29 12:06:11.610782,CUST5243,electronics,Product 26,6,272.65,PAYPAL,South America,Completed,1635.9
ORD100841,2024-10-02 12:06:11.610782,CUST8522,Sports & Outdoors,Product 24,4,346.56,PAYPAL,Africa,Cancelled,1386.24
ORD100842,2024-07-08 12:06:11.610782,CUST2604,home-kitchen,Product 37,4,260.16,PAYPAL,South America,Cancelled,1040.64
ORD100843,2024-10-25 12:06:11.610782,CUST9487,electronics,,6,95.32,Bank Transfer,North America,Pending,571.92
ORD100844,2024-03-05 12:06:11.610782,CUST2649,Sports & Outdoors,Product 17,8,323.06,PAYPAL,South America,Pending,2584.48
ORD100845,2024-04-14 12:06:11.610782,CUST2720,electronics,Product 41,2,412.21,Bank Transfer,Asia,Completed,824.42
ORD100846,2024-07-31 12:06:11.610782,CUST5002,CLOTHING,Product 48,9,194.88,creditcard,South America,Completed,1753.92
ORD100847,2024-07-19 12:06:11.610782,CUST2344,CLOTHING,Product 30,10,472.65,Gift Card,Asia,Pending,4726.5
ORD100848,2024-11-19 12:06:11.610782,CUST1783,Beauty & Health,Product 13,10,229.58,Gift Card,Europe,Pending,2295.8
ORD100849,2024-11-27 12:06:11.610782,CUST1790,Sports & Outdoors,,6,367.42,creditcard,North America,Completed,2204.52
ORD100850,2025-02-12 12:06:11.610782,CUST3481,Beauty & Health,,4,414.02,Gift Card,Asia,Pending,1656.08
ORD100851,2024-03-07 12:06:11.610782,CUST3625,CLOTHING,Product 5,1,120.7,PAYPAL,South America,Pending,120.7
ORD100852,2024-03-17 12:06:11.610782,CUST5475,Beauty & Health,Product 46,1,164.09,Gift Card,Europe,Completed,164.09
ORD100853,2025-02-15 12:06:11.610782,CUST1819,Sports & Outdoors,Product 34,7,410.5,,North America,Cancelled,2873.5
ORD100854,2024-09-24 12:06:11.610782,CUST5645,Beauty & Health,Product 18,10,111.54,Gift Card,Europe,Completed,1115.4
ORD100855,2024-09-27 12:06:11.610782,CUST7408,Sports & Outdoors,Product 5,7,419.32,Bank Transfer,Africa,Completed,2935.24
ORD100856,2024-04-10 12:06:11.610782,CUST7491,CLOTHING,Product 13,10,64.02,Gift Card,Africa,Pending,640.2
ORD100857,2024-04-27 12:06:11.610782,CUST9438,Sports & Outdoors,Product 49,6,26.19,creditcard,South America,Completed,157.14
ORD100858,2024-05-04 12:06:11.610782,CUST1583,CLOTHING,Product 41,5,232.45,Bank Transfer,South America,Completed,1162.25
ORD100859,2024-12-09 12:06:11.610782,CUST9586,Sports & Outdoors,Product 42,2,273.11,creditcard,Africa,Pending,546.22
ORD100860,2024-10-09 12:06:11.610782,CUST8536,electronics,Product 15,6,199.22,creditcard,Africa,Cancelled,1195.32
ORD100861,2024-03-09 12:06:11.610782,CUST6384,Sports & Outdoors,Product 45,1,487.55,Bank Transfer,Europe,Completed,487.55
ORD100862,2024-05-09 12:06:11.610782,CUST9472,home-kitchen,Product 21,2,262.31,Bank Transfer,North America,Pending,524.62
ORD100863,2024-06-30 12:06:11.610782,,electronics,Product 7,1,74.83,,Europe,Pending,74.83
